,index,id,station_name,open_date,status_code,fuel_type_code,ev_connector_types,ev_network,groups_with_access_code,access_days_time,street_address,city,zip,state,longitude,latitude,geometry,index_right,Tract,ZIP,County,ApproxLoc,TotPop19,CIscore,CIscoreP,Ozone,OzoneP,PM2_5,PM2_5_P,DieselPM,DieselPM_P,Pesticide,PesticideP,Tox_Rel,Tox_Rel_P,Traffic,TrafficP,DrinkWat,DrinkWatP,Lead,Lead_P,Cleanup,CleanupP,GWThreat,GWThreatP,HazWaste,HazWasteP,ImpWatBod,ImpWatBodP,SolWaste,SolWasteP,PollBurd,PolBurdSc,PolBurdP,Asthma,AsthmaP,LowBirtWt,LowBirWP,Cardiovas,CardiovasP,Educatn,EducatP,Ling_Isol,Ling_IsolP,Poverty,PovertyP,Unempl,UnemplP,HousBurd,HousBurdP,PopChar,PopCharSc,PopCharP,Child_10,Pop_10_64,Elderly65,Hispanic,White,AfricanAm,NativeAm,OtherMult,Shape_Leng,Shape_Area,AAPI,Median HH Income,n_ev,n_roads,n_highways,dist_to_rd,dist_to_hw,n_rd_buffer,n_hw_buffer
2855,2855,212308,Amazon Fresh N Hollywood-Lankershim Blvd.,2020-10-28,E,ELEC,['J1772'],Volta,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,5101 Lankershim Blvd.,Los Angeles,91601,CA,-118.37404,34.163178,POINT (-118.37404 34.163178),272,6037125401,91601,Los Angeles,Los Angeles,4966,32.58559939,63.41401916,0.05763123,76.93839452,11.53361756,61.63036714,0.512856783,90.4044804,0.0,0.0,1093.619008,65.80395099,973.8706609,56.325,726.638249,83.12726364,22.94736575,15.52614997,4.85,41.45203434,12.5,53.09646356,0.52,70.48312376,4.0,43.78412432,2.75,60.52691867,55.43581153,6.768701577,83.17361543,62.98,72.38285145,4.07,28.35514498,15.03,66.53788634,3.3,12.55378385,5.6,40.8986331,27.5,49.54773869,3.4,22.56637168,19.2,59.7338403,46.40935056,4.814158081,44.93192133,2.3359,92.1063,5.5578,18.6871,52.5775,14.559,0.0,1.8727,3081.70324951,397923.611945,12.3037,62934.0,6,17,3.0,27.11782816938048,43.690590480839404,50,3.0
2856,2856,212326,"Kohl's Alhambra, CA",2021-11-03,E,ELEC,['J1772'],Volta,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,1201 S Fremont Ave,Alhambra,91803,CA,-118.1528995,34.079956,POINT (-118.1528995 34.079956),691,6037480802,91803,Los Angeles,Alhambra,3162,31.0410267,60.7286939,0.05278424,68.08960797,11.82774897,70.49159925,0.32802941,79.1910392,0.0,0.0,1586.528015,74.41860465,966.3098073,55.95,893.9611675,97.85187961,76.88224792,86.41461878,27.2,87.383352,115.1,97.36011954,2.63,95.06287227,0.0,0.0,0.0,0.0,63.02103538,7.694855901,94.13814561,30.09,25.23678963,4.55,39.88965871,7.52,10.48105683,19.8,64.51531258,18.3,84.04384896,37.4,65.27638191,3.6,25.23425299,12.1,23.80228137,38.88845864,4.03399714,33.698941,6.9576,70.019,23.0234,53.2258,6.0089,0.1581,0.0,3.4156,5796.77843047,1718871.3514,37.1917,68145.0,4,44,5.0,98.83736783517767,103.24753733665331,42,5.0
2857,2857,212330,"PVB - 24600 Crenshaw Blvd, Torrance, CA 90505",2022-03-25,E,ELEC,['J1772'],Volta,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,24600 Crenshaw Blvd,Torrance,90505,CA,-118.327760666,33.802280857,POINT (-118.327760666 33.802280857),1922,6037651101,90505,Los Angeles,Torrance,5036,24.6115965,47.99546142,0.04050375,22.19041693,11.89781113,73.0553827,0.366834698,82.5264468,0.0,0.0,11021.94694,97.89947487,1258.210215,71.025,409.313977,45.94729612,40.46364955,37.83238815,52.2,96.28592758,124.3,97.74198904,5.79,98.19986764,0.0,0.0,3.7,67.14776632,59.83140384,7.305402524,90.56627256,27.26,20.63808574,4.05,27.91891198,10.48,34.01046859,5.6,24.12047583,10.6,64.13587766,12.7,16.31909548,5.7,53.8912025,13.1,28.69455006,32.47736454,3.368958304,23.68885527,12.7482,65.7665,21.4853,7.4464,37.4702,0.9333,2.2041,2.9388,11444.6886648,5576737.56732,49.0071,99750.0,37,195,8.0,21.576240681992292,22.97823650087843,74,6.0
2858,2858,212336,Landmark Square Cerritos,2021-11-17,E,ELEC,['J1772'],Volta,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,11340 South Street,Cerritos,90703,CA,-118.09198,33.8575925,POINT (-118.09198 33.8575925),1252,6037554522,90703,Los Angeles,Cerritos,4944,25.34418398,49.57135653,0.0438112,35.15868077,11.74318761,67.76602365,0.390854919,84.2688239,19.51376376,65.75862069,4117.620036,89.84746187,1843.116684,84.6625,388.3287557,40.901711,26.31998227,19.44549464,9.0,58.17469205,21.75,70.6126515,0.155,27.08140304,4.0,43.78412432,3.25,64.74226804,58.27711897,7.115624651,88.41319228,31.69,28.20289133,5.43,62.88170387,9.58,26.14656032,4.4,18.36243989,8.8,56.85478414,8.7,7.374371859,4.6,39.21134826,12.6,26.17237009,34.33605734,3.56176516,26.28593041,7.4029,66.8083,25.7888,17.9814,17.3746,9.3851,0.2427,4.288,6340.40189404,2190508.87607,50.7282,114375.0,1,104,8.0,109.34863969143,420.277865945214,69,2.0
2859,2859,212372,Long Beach Marketplace,2022-03-25,E,ELEC,['J1772'],Volta,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,6475 Pacific Coast Highway,Long Beach,90803,CA,-118.108734,33.758071,POINT (-118.108734 33.758071),795,6037980007,90803,Los Angeles,Long Beach,0,-999.0,-999.0,0.04125212,24.87865588,11.50464038,60.8836341,0.126946218,45.11512134,0.00514267,10.37931034,7443.450114,95.66141535,1528.33972,78.65,-999.0,-999.0,-999.0,-999.0,30.75,89.0070922,19.1,66.97658974,2.52,94.69225678,18.0,97.52204956,12.0,93.63115693,64.51840268,7.877684152,95.46981954,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7332.58561016,2701084.14151,-1998.0,0.0,3,22,7.0,63.048124006765455,77.37711825298263,42,14.0
2860,2860,212402,Village Walk Pico Rivera,2022-03-25,E,ELEC,['J1772'],Volta,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,8540 Whittier Boulevard,Pico Rivera,90660,CA,-118.0903275,34.002432,POINT (-118.0903275 34.002432),1991,6037500700,90660,Los Angeles,Pico Rivera,7150,48.21932416,85.77912254,0.04981739,60.9334163,12.10709178,85.02800249,0.152674481,51.89794648,0.0,0.0,3007.363363,84.84621155,992.2973298,57.375,503.8885429,60.97164981,82.69648179,91.73282924,7.6,51.67973124,16.05,61.58060767,0.68,77.61747187,2.0,23.87652247,3.5,66.68957617,59.82834862,7.305029483,90.55382701,57.61,66.40079761,5.81,71.25994355,20.1,87.71186441,25.8,74.65198684,7.1,49.0864799,30.1,54.14572864,3.8,28.20145757,18.1,54.626109,63.63327712,6.60083909,70.82702975,10.7832,75.3566,13.8601,93.2448,4.4056,0.3776,0.0,0.8811,7866.33309873,3251076.18932,1.0909,79872.0,1,132,7.0,110.50362238282253,110.77609582940497,92,5.0
2861,2861,212595,HRAL VISITOR2,2022-03-24,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1900 Harpers Way,Torrance,90501,CA,-118.314322,33.841192,POINT (-118.314322 33.841192),104,6037650901,90501,Los Angeles,Torrance,5366,34.16549986,66.20020171,0.04050375,22.19041693,11.93539635,74.88487866,0.187937526,59.86309894,0.0,0.0,16524.23307,99.21230308,1027.403849,59.775,320.15844,29.93630573,56.59681081,60.9073724,76.85,98.60022396,46.75,89.09181471,7.91,98.96757114,3.0,33.15833683,6.0,79.95418099,60.54892315,7.39301149,91.64903547,58.83,67.87138584,4.46,37.58018989,12.42,50.02492522,4.8,20.28600354,9.9,61.53742049,18.8,31.54522613,5.1,45.78344612,12.8,27.2243346,44.55039325,4.621323787,41.95663137,13.7533,69.7913,16.4555,31.1592,37.719,2.6277,0.0,5.1249,9005.14346929,3535501.30179,23.3694,85025.0,5,245,10.0,32.989023375201114,534.6879266614114,96,8.0
2862,2862,212596,HRAL VISITOR1,2022-03-24,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1900 Harpers Way,Torrance,90501,CA,-118.314321,33.841244,POINT (-118.314321 33.841244),104,6037650901,90501,Los Angeles,Torrance,5366,34.16549986,66.20020171,0.04050375,22.19041693,11.93539635,74.88487866,0.187937526,59.86309894,0.0,0.0,16524.23307,99.21230308,1027.403849,59.775,320.15844,29.93630573,56.59681081,60.9073724,76.85,98.60022396,46.75,89.09181471,7.91,98.96757114,3.0,33.15833683,6.0,79.95418099,60.54892315,7.39301149,91.64903547,58.83,67.87138584,4.46,37.58018989,12.42,50.02492522,4.8,20.28600354,9.9,61.53742049,18.8,31.54522613,5.1,45.78344612,12.8,27.2243346,44.55039325,4.621323787,41.95663137,13.7533,69.7913,16.4555,31.1592,37.719,2.6277,0.0,5.1249,9005.14346929,3535501.30179,23.3694,85025.0,5,245,10.0,32.95064648474317,541.029134946488,96,8.0
2863,2863,212942,WATT PLAZA L4 EV7 EV8,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1875 Century Park E,Los Angeles,90067,CA,-118.415105,34.061188,POINT (-118.415105 34.061188),155,6037267901,90067,Los Angeles,Los Angeles,2428,20.04332358,37.65758951,0.0482775,55.38270068,11.7669605,68.43808339,0.22080608,65.62538892,0.0,0.0,1619.640625,74.85621405,1560.559103,79.275,440.6380342,52.71637317,11.43977733,4.839319471,5.2,43.03844718,0.3,2.108583762,0.77,80.6882859,0.0,0.0,0.0,0.0,41.81677776,5.105820259,48.05227131,14.99,3.751246261,7.37,92.95612009,5.57,2.180957129,1.1,2.303214376,12.2,69.22452294,18.7,31.25628141,-999.0,-999.0,21.3,68.11153359,37.84333129,3.925583464,31.87090267,4.5305,43.9044,51.5651,3.1301,74.3822,1.4415,0.0,2.9242,4623.3957438,1114822.2239,18.1219,118393.0,68,36,8.0,66.8410303121923,222.88429272423508,53,10.0
2864,2864,212943,WATT PLAZA L3 EV1 EV2,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1875 Century Park E,Los Angeles,90067,CA,-118.414992,34.061215,POINT (-118.414992 34.061215),155,6037267901,90067,Los Angeles,Los Angeles,2428,20.04332358,37.65758951,0.0482775,55.38270068,11.7669605,68.43808339,0.22080608,65.62538892,0.0,0.0,1619.640625,74.85621405,1560.559103,79.275,440.6380342,52.71637317,11.43977733,4.839319471,5.2,43.03844718,0.3,2.108583762,0.77,80.6882859,0.0,0.0,0.0,0.0,41.81677776,5.105820259,48.05227131,14.99,3.751246261,7.37,92.95612009,5.57,2.180957129,1.1,2.303214376,12.2,69.22452294,18.7,31.25628141,-999.0,-999.0,21.3,68.11153359,37.84333129,3.925583464,31.87090267,4.5305,43.9044,51.5651,3.1301,74.3822,1.4415,0.0,2.9242,4623.3957438,1114822.2239,18.1219,118393.0,68,36,8.0,54.50654215521988,228.13370967302606,54,10.0
2865,2865,212944,WATT PLAZA L4 EV1 EV2,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1875 Century Park E,Los Angeles,90067,CA,-118.415027,34.061242,POINT (-118.415027 34.061242),155,6037267901,90067,Los Angeles,Los Angeles,2428,20.04332358,37.65758951,0.0482775,55.38270068,11.7669605,68.43808339,0.22080608,65.62538892,0.0,0.0,1619.640625,74.85621405,1560.559103,79.275,440.6380342,52.71637317,11.43977733,4.839319471,5.2,43.03844718,0.3,2.108583762,0.77,80.6882859,0.0,0.0,0.0,0.0,41.81677776,5.105820259,48.05227131,14.99,3.751246261,7.37,92.95612009,5.57,2.180957129,1.1,2.303214376,12.2,69.22452294,18.7,31.25628141,-999.0,-999.0,21.3,68.11153359,37.84333129,3.925583464,31.87090267,4.5305,43.9044,51.5651,3.1301,74.3822,1.4415,0.0,2.9242,4623.3957438,1114822.2239,18.1219,118393.0,68,36,8.0,55.555925791478884,222.85320447052183,53,10.0
2866,2866,212946,WATT PLAZA L4 EV9 EV10,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1875 Century Park E,Los Angeles,90067,CA,-118.415143,34.061155,POINT (-118.415143 34.061155),155,6037267901,90067,Los Angeles,Los Angeles,2428,20.04332358,37.65758951,0.0482775,55.38270068,11.7669605,68.43808339,0.22080608,65.62538892,0.0,0.0,1619.640625,74.85621405,1560.559103,79.275,440.6380342,52.71637317,11.43977733,4.839319471,5.2,43.03844718,0.3,2.108583762,0.77,80.6882859,0.0,0.0,0.0,0.0,41.81677776,5.105820259,48.05227131,14.99,3.751246261,7.37,92.95612009,5.57,2.180957129,1.1,2.303214376,12.2,69.22452294,18.7,31.25628141,-999.0,-999.0,21.3,68.11153359,37.84333129,3.925583464,31.87090267,4.5305,43.9044,51.5651,3.1301,74.3822,1.4415,0.0,2.9242,4623.3957438,1114822.2239,18.1219,118393.0,68,36,8.0,72.86330989793973,223.59105447982535,55,10.0
2867,2867,212974,LANDMARK II EV 1,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire Blvd,Los Angeles,90025,CA,-118.46162,34.04732,POINT (-118.46162 34.04732),139,6037267404,90025,Los Angeles,Los Angeles,3475,21.96457867,42.07009581,0.04863521,56.96328563,11.65656905,64.67952707,0.337805115,80.0746733,0.002286273,6.931034483,1524.079671,73.60590148,1130.111213,65.525,440.6380342,52.71637317,31.70799061,26.17517328,28.0,87.81261665,32.0,81.33820355,0.73,79.36465917,0.0,0.0,7.5,84.74226804,57.7730972,7.054083692,87.39265713,13.1,2.268195414,2.44,3.964588145,6.2,4.224825523,3.4,13.11060491,6.7,47.0835025,30.6,54.78643216,9.0,81.68922436,27.6,86.07097592,30.01700883,3.113739449,19.96974281,4.2014,87.5108,8.2878,7.7122,61.2662,5.8705,0.0,7.223,2246.7156223,284458.432927,17.9281,82500.0,12,13,1.0,34.75840387925472,147.65265989239006,45,8.0
2868,2868,212985,LANDMARK II EV 2,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire Blvd,Los Angeles,90025,CA,-118.4614,34.0481,POINT (-118.4614 34.0481),139,6037267404,90025,Los Angeles,Los Angeles,3475,21.96457867,42.07009581,0.04863521,56.96328563,11.65656905,64.67952707,0.337805115,80.0746733,0.002286273,6.931034483,1524.079671,73.60590148,1130.111213,65.525,440.6380342,52.71637317,31.70799061,26.17517328,28.0,87.81261665,32.0,81.33820355,0.73,79.36465917,0.0,0.0,7.5,84.74226804,57.7730972,7.054083692,87.39265713,13.1,2.268195414,2.44,3.964588145,6.2,4.224825523,3.4,13.11060491,6.7,47.0835025,30.6,54.78643216,9.0,81.68922436,27.6,86.07097592,30.01700883,3.113739449,19.96974281,4.2014,87.5108,8.2878,7.7122,61.2662,5.8705,0.0,7.223,2246.7156223,284458.432927,17.9281,82500.0,12,13,1.0,15.004251652163557,89.8577300220371,50,10.0
2869,2869,212986,LANDMARK II EV 11,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire Blvd,Los Angeles,90025,CA,-118.46167,34.048424,POINT (-118.46167 34.048424),139,6037267404,90025,Los Angeles,Los Angeles,3475,21.96457867,42.07009581,0.04863521,56.96328563,11.65656905,64.67952707,0.337805115,80.0746733,0.002286273,6.931034483,1524.079671,73.60590148,1130.111213,65.525,440.6380342,52.71637317,31.70799061,26.17517328,28.0,87.81261665,32.0,81.33820355,0.73,79.36465917,0.0,0.0,7.5,84.74226804,57.7730972,7.054083692,87.39265713,13.1,2.268195414,2.44,3.964588145,6.2,4.224825523,3.4,13.11060491,6.7,47.0835025,30.6,54.78643216,9.0,81.68922436,27.6,86.07097592,30.01700883,3.113739449,19.96974281,4.2014,87.5108,8.2878,7.7122,61.2662,5.8705,0.0,7.223,2246.7156223,284458.432927,17.9281,82500.0,12,13,1.0,14.145629713241192,37.72347196643509,48,8.0
2870,2870,212987,LANDMARK II EV 12,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025,CA,-118.461669,34.04728,POINT (-118.461669 34.04728),139,6037267404,90025,Los Angeles,Los Angeles,3475,21.96457867,42.07009581,0.04863521,56.96328563,11.65656905,64.67952707,0.337805115,80.0746733,0.002286273,6.931034483,1524.079671,73.60590148,1130.111213,65.525,440.6380342,52.71637317,31.70799061,26.17517328,28.0,87.81261665,32.0,81.33820355,0.73,79.36465917,0.0,0.0,7.5,84.74226804,57.7730972,7.054083692,87.39265713,13.1,2.268195414,2.44,3.964588145,6.2,4.224825523,3.4,13.11060491,6.7,47.0835025,30.6,54.78643216,9.0,81.68922436,27.6,86.07097592,30.01700883,3.113739449,19.96974281,4.2014,87.5108,8.2878,7.7122,61.2662,5.8705,0.0,7.223,2246.7156223,284458.432927,17.9281,82500.0,12,13,1.0,27.195702141210244,147.68384641824878,45,8.0
2871,2871,212989,LANDMARK II EV 10,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025,CA,-118.461635,34.048356,POINT (-118.461635 34.048356),139,6037267404,90025,Los Angeles,Los Angeles,3475,21.96457867,42.07009581,0.04863521,56.96328563,11.65656905,64.67952707,0.337805115,80.0746733,0.002286273,6.931034483,1524.079671,73.60590148,1130.111213,65.525,440.6380342,52.71637317,31.70799061,26.17517328,28.0,87.81261665,32.0,81.33820355,0.73,79.36465917,0.0,0.0,7.5,84.74226804,57.7730972,7.054083692,87.39265713,13.1,2.268195414,2.44,3.964588145,6.2,4.224825523,3.4,13.11060491,6.7,47.0835025,30.6,54.78643216,9.0,81.68922436,27.6,86.07097592,30.01700883,3.113739449,19.96974281,4.2014,87.5108,8.2878,7.7122,61.2662,5.8705,0.0,7.223,2246.7156223,284458.432927,17.9281,82500.0,12,13,1.0,16.288104150326,46.97846981972214,47,8.0
2872,2872,212990,LANDMARK II EV 9,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025,CA,-118.461603,34.048328,POINT (-118.461603 34.048328),139,6037267404,90025,Los Angeles,Los Angeles,3475,21.96457867,42.07009581,0.04863521,56.96328563,11.65656905,64.67952707,0.337805115,80.0746733,0.002286273,6.931034483,1524.079671,73.60590148,1130.111213,65.525,440.6380342,52.71637317,31.70799061,26.17517328,28.0,87.81261665,32.0,81.33820355,0.73,79.36465917,0.0,0.0,7.5,84.74226804,57.7730972,7.054083692,87.39265713,13.1,2.268195414,2.44,3.964588145,6.2,4.224825523,3.4,13.11060491,6.7,47.0835025,30.6,54.78643216,9.0,81.68922436,27.6,86.07097592,30.01700883,3.113739449,19.96974281,4.2014,87.5108,8.2878,7.7122,61.2662,5.8705,0.0,7.223,2246.7156223,284458.432927,17.9281,82500.0,12,13,1.0,15.577403383208463,52.15861001419057,47,8.0
2873,2873,212991,LANDMARK II EV 8,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025,CA,-118.461591,34.048308,POINT (-118.461591 34.048308),139,6037267404,90025,Los Angeles,Los Angeles,3475,21.96457867,42.07009581,0.04863521,56.96328563,11.65656905,64.67952707,0.337805115,80.0746733,0.002286273,6.931034483,1524.079671,73.60590148,1130.111213,65.525,440.6380342,52.71637317,31.70799061,26.17517328,28.0,87.81261665,32.0,81.33820355,0.73,79.36465917,0.0,0.0,7.5,84.74226804,57.7730972,7.054083692,87.39265713,13.1,2.268195414,2.44,3.964588145,6.2,4.224825523,3.4,13.11060491,6.7,47.0835025,30.6,54.78643216,9.0,81.68922436,27.6,86.07097592,30.01700883,3.113739449,19.96974281,4.2014,87.5108,8.2878,7.7122,61.2662,5.8705,0.0,7.223,2246.7156223,284458.432927,17.9281,82500.0,12,13,1.0,16.053046775245278,55.01347107984854,48,8.0
2874,2874,212992,LANDMARK II EV 7,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1200 Stoner Ave,Los Angeles,90025,CA,-118.461582,34.048279,POINT (-118.461582 34.048279),139,6037267404,90025,Los Angeles,Los Angeles,3475,21.96457867,42.07009581,0.04863521,56.96328563,11.65656905,64.67952707,0.337805115,80.0746733,0.002286273,6.931034483,1524.079671,73.60590148,1130.111213,65.525,440.6380342,52.71637317,31.70799061,26.17517328,28.0,87.81261665,32.0,81.33820355,0.73,79.36465917,0.0,0.0,7.5,84.74226804,57.7730972,7.054083692,87.39265713,13.1,2.268195414,2.44,3.964588145,6.2,4.224825523,3.4,13.11060491,6.7,47.0835025,30.6,54.78643216,9.0,81.68922436,27.6,86.07097592,30.01700883,3.113739449,19.96974281,4.2014,87.5108,8.2878,7.7122,61.2662,5.8705,0.0,7.223,2246.7156223,284458.432927,17.9281,82500.0,12,13,1.0,17.50348284985842,58.49907111862973,48,8.0
2875,2875,212993,LANDMARK II EV 6,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025,CA,-118.461555,34.048263,POINT (-118.461555 34.048263),139,6037267404,90025,Los Angeles,Los Angeles,3475,21.96457867,42.07009581,0.04863521,56.96328563,11.65656905,64.67952707,0.337805115,80.0746733,0.002286273,6.931034483,1524.079671,73.60590148,1130.111213,65.525,440.6380342,52.71637317,31.70799061,26.17517328,28.0,87.81261665,32.0,81.33820355,0.73,79.36465917,0.0,0.0,7.5,84.74226804,57.7730972,7.054083692,87.39265713,13.1,2.268195414,2.44,3.964588145,6.2,4.224825523,3.4,13.11060491,6.7,47.0835025,30.6,54.78643216,9.0,81.68922436,27.6,86.07097592,30.01700883,3.113739449,19.96974281,4.2014,87.5108,8.2878,7.7122,61.2662,5.8705,0.0,7.223,2246.7156223,284458.432927,17.9281,82500.0,12,13,1.0,16.30814969224947,62.137565075822614,48,8.0
2876,2876,212994,LANDMARK II EV 5,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025,CA,-118.46154,34.048242,POINT (-118.46154 34.048242),139,6037267404,90025,Los Angeles,Los Angeles,3475,21.96457867,42.07009581,0.04863521,56.96328563,11.65656905,64.67952707,0.337805115,80.0746733,0.002286273,6.931034483,1524.079671,73.60590148,1130.111213,65.525,440.6380342,52.71637317,31.70799061,26.17517328,28.0,87.81261665,32.0,81.33820355,0.73,79.36465917,0.0,0.0,7.5,84.74226804,57.7730972,7.054083692,87.39265713,13.1,2.268195414,2.44,3.964588145,6.2,4.224825523,3.4,13.11060491,6.7,47.0835025,30.6,54.78643216,9.0,81.68922436,27.6,86.07097592,30.01700883,3.113739449,19.96974281,4.2014,87.5108,8.2878,7.7122,61.2662,5.8705,0.0,7.223,2246.7156223,284458.432927,17.9281,82500.0,12,13,1.0,16.590215753585507,65.32200984003902,48,8.0
2877,2877,212995,LANDMARK II EV 4,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025,CA,-118.461529,34.048217,POINT (-118.461529 34.048217),139,6037267404,90025,Los Angeles,Los Angeles,3475,21.96457867,42.07009581,0.04863521,56.96328563,11.65656905,64.67952707,0.337805115,80.0746733,0.002286273,6.931034483,1524.079671,73.60590148,1130.111213,65.525,440.6380342,52.71637317,31.70799061,26.17517328,28.0,87.81261665,32.0,81.33820355,0.73,79.36465917,0.0,0.0,7.5,84.74226804,57.7730972,7.054083692,87.39265713,13.1,2.268195414,2.44,3.964588145,6.2,4.224825523,3.4,13.11060491,6.7,47.0835025,30.6,54.78643216,9.0,81.68922436,27.6,86.07097592,30.01700883,3.113739449,19.96974281,4.2014,87.5108,8.2878,7.7122,61.2662,5.8705,0.0,7.223,2246.7156223,284458.432927,17.9281,82500.0,12,13,1.0,17.54703167303882,68.5791799992422,48,8.0
2878,2878,213009,PEDIATRIC VLG EV 17 & 18,2022-03-29,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2701 Atlantic Ave,Long Beach,90806,CA,-118.186117,33.80646,POINT (-118.186117 33.80646),1466,6037572202,90806,Los Angeles,Long Beach,3614,38.10568048,72.33988906,0.04050375,22.19041693,11.60296908,63.33540759,0.146231086,50.25513379,0.0,0.0,17009.17318,99.24981245,744.4112964,39.875,339.0441176,34.7321094,72.23461218,81.77693762,7.25,50.98917507,21.8,70.64585755,0.905,83.50761085,10.0,82.96934061,10.0,91.04238259,57.89485926,7.068950816,87.61667704,99.74,92.50997009,4.22,31.66538363,20.11,87.72432702,12.8,50.24044546,8.0,53.36310732,13.3,17.88944724,2.9,15.83810515,13.2,29.1634981,51.96607378,5.390570888,53.31568331,10.3486,75.0138,14.6375,36.8013,17.2939,12.1195,0.0,0.5811,5478.2133551,1546203.61666,33.2042,93580.0,3,53,6.0,35.663672949292376,270.64144904931106,79,12.0
2879,2879,213010,PEDIATRIC VLG EV 1 & 2,2022-03-29,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2701 Atlantic Ave,Long Beach,90806,CA,-118.186212,33.80631,POINT (-118.186212 33.80631),1466,6037572202,90806,Los Angeles,Long Beach,3614,38.10568048,72.33988906,0.04050375,22.19041693,11.60296908,63.33540759,0.146231086,50.25513379,0.0,0.0,17009.17318,99.24981245,744.4112964,39.875,339.0441176,34.7321094,72.23461218,81.77693762,7.25,50.98917507,21.8,70.64585755,0.905,83.50761085,10.0,82.96934061,10.0,91.04238259,57.89485926,7.068950816,87.61667704,99.74,92.50997009,4.22,31.66538363,20.11,87.72432702,12.8,50.24044546,8.0,53.36310732,13.3,17.88944724,2.9,15.83810515,13.2,29.1634981,51.96607378,5.390570888,53.31568331,10.3486,75.0138,14.6375,36.8013,17.2939,12.1195,0.0,0.5811,5478.2133551,1546203.61666,33.2042,93580.0,3,53,6.0,15.501620017091799,250.60321191382965,79,12.0
